,ai_positionx,ai_positiony,ai_positionz,combatheadshot,combatlegshot,combattakedown,combattargettype,combattypeofkill,combatweaponused,enemyarch,isltl,killdist,playermovetype,playerpositionx,playerpositiony,playerpositionz,playervehicletype,takedownstate
3904,835.57324,-526.0595,112.90245,1,0,0.0,3,0,628841,0xFC6A70F8,1,24.968376,2,812.3667,-518.15454,108.176865,Not in Vehicle,0.0
4869,641.8201,-488.41544,110.059044,0,0,0.0,3,0,628841,0x6BF561D1,1,7.517549,1,638.7053,-495.78763,108.11356,Not in Vehicle,0.0
5714,-277.66406,165.58998,123.16407,1,0,0.0,3,0,628841,0x6BF561D1,1,18.126528,1,-264.11856,177.5218,121.51424,Not in Vehicle,0.0
4777,158.07501,485.125,99.503784,0,0,0.0,3,0,628841,0x6BF561D1,1,5.029203,1,154.19464,487.4774,98.34149,Not in Vehicle,0.0
2519,281.70767,-1698.776,123.254845,0,0,0.0,5,0,1075104,0x5E307390,1,4.350646,1,281.47504,-1696.9868,119.29595,Not in Vehicle,0.0
4143,-1508.3082,399.54593,99.00386,0,0,0.0,3,0,628842,0x6BF561D1,1,6.822684,3,-1504.8478,401.85962,93.4036,Not in Vehicle,0.0
4499,633.395,-487.9892,117.10852,0,0,0.0,3,0,628841,0x6BF561D1,1,13.283488,3,637.989,-479.05167,108.53707,Not in Vehicle,0.0
3471,-529.9895,52.724426,142.47412,0,0,0.0,3,0,525027,0xFF798A5A,1,16.328266,1,-531.9045,64.531975,139.89944,Not in Vehicle,0.0
8750,-1492.8185,-605.88965,21.6509,1,0,0.0,3,0,1066493,0x2F7B991A,1,4.689908,3,-1494.1523,-609.2415,18.995043,Not in Vehicle,0.0
974,620.4755,897.7938,127.1932,0,0,0.0,3,0,628824,0x6BF561D1,1,30.57509,2,599.4318,919.784,124.273346,Not in Vehicle,0.0
5478,637.8978,-501.22018,110.86777,1,0,0.0,3,0,628841,0xB2B12B51,1,4.231705,3,640.49976,-499.02832,108.14514,Not in Vehicle,0.0
6011,646.3994,-486.4827,112.04016,0,0,0.0,3,0,628841,0x6BF561D1,1,9.640233,3,639.19635,-480.18576,108.76085,Not in Vehicle,0.0
6795,633.5836,-480.19308,110.82323,1,0,0.0,3,0,628841,0x6BF561D1,1,8.328905,3,641.0322,-478.36087,108.16842,Not in Vehicle,0.0
8958,-201.83684,82.76104,175.91484,0,0,0.0,3,0,525027,0xB2B12B51,1,16.81264,1,-202.09738,94.18495,173.24527,Not in Vehicle,0.0
5846,629.643,-488.62738,110.45686,0,0,0.0,3,0,628841,0x6BF561D1,1,5.534295,1,629.1134,-483.35574,108.1683,Not in Vehicle,0.0
3492,844.5984,-934.2,249.59628,1,0,0.0,3,0,1071248,0x4A22FC60,1,12.606776,1,832.1261,-931.1094,246.74152,Not in Vehicle,0.0
5766,417.39932,245.62291,108.47944,1,0,0.0,3,0,628841,0x6BF561D1,1,7.772048,1,423.44302,242.00539,105.19433,Not in Vehicle,0.0
5880,628.79706,-486.44153,114.4642,0,0,0.0,3,0,628841,0x6BF561D1,1,8.782274,1,635.78394,-488.52026,109.56617,Not in Vehicle,0.0
727,-639.87775,-106.340576,105.32298,0,0,0.0,3,0,628824,0x6BF561D1,1,5.269487,1,-640.13293,-101.76344,102.7243,Not in Vehicle,0.0
4282,649.8891,-486.45718,111.513176,1,0,0.0,3,0,628841,0x6BF561D1,1,9.08574,3,643.6249,-480.42786,108.16029,Not in Vehicle,0.0
9459,-2126.7515,-102.96286,112.35338,0,0,0.0,3,0,1071250,0x6BF561D1,1,7.116382,1,-2132.5483,-107.06343,111.05962,Not in Vehicle,0.0
8481,474.0649,1710.873,117.371414,1,0,0.0,3,0,628824,0x6BF561D1,1,7.815429,1,475.70135,1718.3008,115.57371,Not in Vehicle,0.0
9300,641.86383,-489.5016,111.20152,0,0,0.0,3,0,628841,0x6BF561D1,1,8.164741,3,634.77203,-490.59766,108.754776,Not in Vehicle,0.0
5873,643.55444,-485.6812,111.905045,0,0,0.0,3,0,628841,0xB2B12B51,1,11.112481,1,632.9948,-489.94135,108.76146,Not in Vehicle,0.0
8561,-1889.6244,-1719.8273,101.591286,0,0,0.0,4,0,628841,0xDFFE7978,1,3.279756,1,-1890.2253,-1716.6522,101.02877,Not in Vehicle,0.0
3361,-877.74835,367.19867,112.73782,0,0,0.0,3,0,628841,0x6BF561D1,1,7.969847,1,-872.0977,372.2069,110.18707,Not in Vehicle,0.0
2989,-239.0746,-1385.3977,107.5985,0,0,0.0,3,0,628841,0xF487EE76,1,12.069791,3,-237.46133,-1373.8774,104.64912,Not in Vehicle,0.0
9408,639.2412,-488.95587,111.13461,0,0,0.0,3,0,628841,0xB2B12B51,1,5.859714,3,633.7333,-488.27155,109.37541,Not in Vehicle,0.0
9922,-599.30743,-1178.5624,113.06499,0,0,0.0,3,0,1068245,0x6BF561D1,1,11.781373,4,-611.88947,-1179.241,108.34162,Not in Vehicle,0.0
8353,-1425.4127,196.04073,14.831552,1,0,0.0,3,0,1075142,0x8B6C0CD4,1,30.697609,1,-1446.1011,218.40068,11.07064,Not in Vehicle,0.0
8829,-1235.0178,270.24292,18.001646,1,0,0.0,3,0,1046713,0x6BF561D1,1,18.730934,1,-1217.727,263.19968,16.495043,Not in Vehicle,0.0
392,-276.15256,173.32045,124.61221,1,0,0.0,3,0,525027,0x6BF561D1,1,14.331696,1,-283.83078,182.81737,132.03423,Not in Vehicle,0.0
7219,-1544.4443,288.83096,12.60474,1,0,0.0,3,0,628842,0x8B6C0CD4,1,18.671314,4,-1527.467,296.25714,10.120042,Not in Vehicle,0.0
1388,628.2362,-516.2975,113.15056,0,0,0.0,3,0,1075121,0x6BF561D1,1,10.307184,1,631.598,-508.02997,107.99455,Not in Vehicle,0.0
5746,-773.9051,-1843.0375,103.158585,1,0,0.0,3,0,628841,0x6BF561D1,1,8.030878,1,-774.71985,-1835.6343,100.1558,Not in Vehicle,0.0
5516,992.5393,496.26547,106.9756,1,0,0.0,3,0,628841,0xB2B12B51,1,8.586144,2,992.74646,488.1465,104.18754,Not in Vehicle,0.0
1485,681.43427,-1471.0328,113.50056,0,0,0.0,3,0,1068245,0xB2B12B51,1,6.148694,3,688.2975,-1472.7771,112.9556,Not in Vehicle,0.0
4098,-1106.2542,535.7329,124.4415,0,0,0.0,3,0,1075121,0x6BF561D1,1,10.573956,1,-1116.3374,537.5321,121.81481,Not in Vehicle,0.0
8603,-1515.2983,-623.2635,19.079674,1,0,0.0,3,0,628824,0x6BF561D1,1,4.681357,1,-1516.4958,-619.2463,16.995667,Not in Vehicle,0.0
7244,-1402.9049,285.58405,12.570735,1,0,0.0,3,0,628842,0x8B6C0CD4,1,20.354767,4,-1386.1476,297.04572,10.125569,Not in Vehicle,0.0
9267,637.6748,-491.35196,111.647835,1,0,0.0,3,0,628841,0x6BF561D1,1,8.99929,4,630.0187,-487.98108,108.31464,Not in Vehicle,0.0
1772,128.43216,-68.33988,105.16244,0,1,0.0,3,0,525027,0x6BF561D1,1,22.409481,1,147.82773,-76.72346,112.53742,Not in Vehicle,0.0
5634,635.7399,-493.80206,111.65214,0,0,0.0,3,0,628841,0x6BF561D1,1,10.067084,3,632.7486,-484.60248,109.32691,Not in Vehicle,0.0
6341,-1130.1786,536.2364,124.90548,0,0,0.0,3,0,1075121,0x6BF561D1,1,5.049333,1,-1130.6206,532.2678,121.81503,Not in Vehicle,0.0
452,553.3649,982.0711,54.363407,1,0,0.0,3,0,1075068,0xE1313617,1,30.151663,4,570.57526,1008.5459,55.99504,Not in Vehicle,0.0
2909,-269.19647,160.57637,125.383026,1,0,0.0,3,0,525027,0x6BF561D1,1,23.506527,1,-291.9943,158.50229,130.68808,Not in Vehicle,0.0
990,-291.77454,169.40703,114.39381,0,0,0.0,3,0,525027,0x6BF561D1,1,29.104954,2,-278.85226,184.34692,135.70613,Not in Vehicle,0.0
116,-831.27527,947.2023,101.39547,0,0,0.0,4,0,628824,0xAAD6A3AD,1,7.796514,1,-836.24963,943.2904,105.94944,Not in Vehicle,0.0
2455,-299.1367,176.48128,127.52742,0,0,0.0,3,0,1075068,0xB2B12B51,1,18.411802,1,-282.4661,183.65942,124.4355,Not in Vehicle,0.0
615,-295.64206,171.7776,122.656876,0,0,0.0,3,0,525027,0x6BF561D1,1,26.719093,2,-277.38528,179.92397,140.42012,Not in Vehicle,0.0
6927,-1418.4049,204.06526,16.126734,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,22.735973,5,-1421.7137,227.58388,12.119988,Not in Vehicle,0.0
5270,27.437891,1091.9348,100.53064,0,0,0.0,3,0,1075068,0xB2B12B51,1,12.041507,2,31.342453,1102.6155,96.58041,Not in Vehicle,0.0
875,447.7501,-1480.4829,109.468796,0,0,0.0,3,0,525027,0x6BF561D1,1,13.697411,1,457.33368,-1470.8732,111.357,Not in Vehicle,0.0
7808,-571.40094,98.01173,122.37981,0,0,0.0,3,0,525027,0xB2B12B51,1,13.641351,1,-581.39453,106.37008,121.34787,Not in Vehicle,0.0
3880,-518.66425,311.37167,94.686356,0,0,0.0,3,0,525027,0xB2B12B51,1,9.271579,9,-520.18506,319.74597,98.445915,Agile_Civ_Hatch_03_Hot,0.0
4872,660.09924,-462.45963,111.9923,1,0,0.0,3,0,628841,0x6BF561D1,1,23.720419,1,648.17645,-482.592,108.12834,Not in Vehicle,0.0
9311,644.24927,-484.0375,111.62952,0,0,0.0,3,0,628841,0xB2B12B51,1,8.047025,1,636.6843,-482.2398,109.5645,Not in Vehicle,0.0
2614,-310.98038,439.22412,122.4285,0,0,0.0,3,0,1087636,0x6BF561D1,1,3.364037,1,-308.81766,440.12463,120.014275,Not in Vehicle,0.0
4277,659.9888,-494.56412,111.74544,0,0,0.0,3,0,628841,0x6BF561D1,1,8.077759,5,654.7626,-503.05273,107.998215,Not in Vehicle,0.0
3313,663.1863,-460.3208,112.307625,1,0,0.0,3,0,628841,0x6BF561D1,1,29.292938,3,645.8482,-484.35846,108.16856,Not in Vehicle,0.0
4715,637.6369,-491.98923,112.706436,0,0,0.0,3,0,628841,0x6BF561D1,1,10.696021,3,641.7529,-483.2545,108.74486,Not in Vehicle,0.0
6050,647.2223,-486.57123,112.99414,0,0,0.0,3,0,628841,0x6BF561D1,1,10.451579,1,638.9762,-481.39267,109.195274,Not in Vehicle,0.0
738,-369.6134,413.39972,102.9543,0,0,0.0,3,0,1087636,0x6BF561D1,1,7.971507,5,-372.60904,422.48422,100.01523,Not in Vehicle,0.0
7372,632.678,-491.075,112.25525,0,0,0.0,3,0,628841,0x6BF561D1,1,9.688002,1,631.6438,-482.0971,108.7625,Not in Vehicle,0.0
2281,-298.52133,435.24695,122.00241,0,0,0.0,3,0,1075121,0x6BF561D1,1,14.820048,3,-312.0655,440.16165,118.96845,Not in Vehicle,0.0
3203,-1535.5409,-610.548,25.461945,1,0,0.0,3,0,628841,0x6BF561D1,1,13.487232,2,-1535.3163,-603.2449,14.123042,Not in Vehicle,0.0
2755,-286.60648,1384.8473,111.23591,1,0,0.0,3,0,628824,0xA46327C1,1,26.957186,1,-308.95053,1395.8906,100.96574,Not in Vehicle,0.0
3521,-1126.2821,542.71594,124.673904,0,0,0.0,3,0,1075121,0x6BF561D1,1,15.382285,1,-1114.5681,532.8435,126.06393,Not in Vehicle,0.0
9447,-2165.7922,-45.348255,116.92698,0,0,0.0,3,0,1071250,0x6BF561D1,1,6.880988,1,-2168.391,-39.757824,114.05129,Not in Vehicle,0.0
2066,-1063.2622,562.32245,100.38287,0,0,0.0,3,0,1075121,0x6BF561D1,1,9.979046,3,-1058.4034,554.4992,97.88695,Not in Vehicle,0.0
3185,-302.49454,437.80743,121.114845,1,0,0.0,3,0,1066493,0x6BF561D1,1,3.483375,2,-305.07007,436.87405,118.96295,Not in Vehicle,0.0
2762,-302.10986,1408.4879,104.43252,0,0,0.0,3,0,1066493,0x6BF561D1,1,16.38096,17,-308.52957,1422.8104,102.09814,Not in Vehicle,0.0
4086,-277.87,152.51183,123.75595,0,0,0.0,3,0,525019,0x6BF561D1,1,8.877202,1,-276.97653,160.67914,126.748,Not in Vehicle,0.0
6601,-1501.5989,306.14108,18.22235,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,23.838682,3,-1518.8517,292.55,10.126888,Not in Vehicle,0.0
7819,-348.4455,1366.802,103.2301,1,0,0.0,3,0,628824,0xF487EE76,1,16.38681,3,-363.64526,1357.8396,101.10307,Not in Vehicle,0.0
4266,-1540.3926,-239.37685,160.65598,1,0,0.0,3,0,525027,0x6BF561D1,1,14.238833,2,-1531.3154,-228.34433,160.32121,Not in Vehicle,0.0
7093,-1387.0696,169.94687,9.094106,1,0,0.0,3,0,628842,0x8B6C0CD4,1,25.33099,1,-1385.3877,144.03436,6.23369,Not in Vehicle,0.0
1871,744.12573,1283.2732,97.34678,0,0,0.0,3,0,1068245,0xB2B12B51,1,5.915318,1,749.9788,1283.6725,96.58987,Not in Vehicle,0.0
6410,-1054.1923,70.01935,21.201254,1,0,0.0,3,0,628842,0x6BF561D1,1,17.95536,4,-1046.7682,56.151726,18.138021,Not in Vehicle,0.0
7750,619.11145,-501.59802,115.53619,0,0,0.0,3,0,628841,0x6BF561D1,1,27.323807,3,641.07434,-486.91064,109.23931,Not in Vehicle,0.0
9486,-229.11346,985.946,123.42722,0,0,0.0,3,0,1066495,0xA46327C1,1,6.660952,1,-224.78851,982.0435,120.96603,Not in Vehicle,0.0
1501,481.3277,1203.6932,97.06627,0,0,0.0,3,0,628841,0x6BF561D1,1,3.660425,1,483.06842,1206.8389,96.37863,Not in Vehicle,0.0
3607,-263.30402,153.31807,125.58068,0,0,0.0,3,0,1071245,0x6BF561D1,1,29.465513,1,-272.77664,180.92151,121.51424,Not in Vehicle,0.0
7674,-1882.4486,-1678.147,103.50654,0,0,0.0,5,0,1075142,0x9657CFFB,1,6.924422,1,-1886.2161,-1683.3159,100.853195,Not in Vehicle,0.0
7755,636.22156,-498.3433,111.50367,0,0,0.0,3,0,628841,0x6BF561D1,1,8.278515,1,638.07404,-490.69778,108.92497,Not in Vehicle,0.0
3029,844.5628,-921.21594,253.24847,0,0,0.0,3,0,1046713,0xB2B12B51,1,13.359958,1,844.6421,-934.52234,252.05598,Not in Vehicle,0.0
6491,177.03848,-449.5813,111.85725,0,0,0.0,3,0,1071245,0x6BF561D1,1,21.295462,1,166.92699,-455.81696,129.53127,Not in Vehicle,0.0
5639,582.53564,356.69815,110.624275,0,0,0.0,3,0,1075142,0x6BF561D1,1,3.04595,2,582.79175,353.40833,110.25592,Not in Vehicle,0.0
8382,-247.99951,725.38727,119.50019,0,0,0.0,3,0,525027,0xFC6A70F8,1,3.669384,1,-250.64159,722.86456,119.172905,Not in Vehicle,0.0
7513,-322.9199,387.90115,101.87172,0,0,0.0,3,0,1075121,0xB2B12B51,1,5.71148,1,-323.28424,382.22095,101.39895,Not in Vehicle,0.0
8900,-1332.3005,516.7723,106.54541,1,0,0.0,4,0,628841,0xAAD6A3AD,1,12.579546,1,-1321.4563,520.96045,111.352356,Not in Vehicle,0.0
6561,-1473.516,192.4906,13.162206,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,18.752638,4,-1494.4188,190.2124,10.13003,Not in Vehicle,0.0
4885,633.94824,-487.3354,112.65351,1,0,0.0,3,0,628841,0x6BF561D1,1,8.845244,1,636.50684,-479.7948,108.75913,Not in Vehicle,0.0
4475,643.30774,-473.9215,111.82618,1,0,0.0,3,0,628841,0x6BF561D1,1,9.912191,3,637.9634,-481.53333,109.3671,Not in Vehicle,0.0
4508,629.1478,-494.23288,111.10418,0,0,0.0,3,0,628841,0x6BF561D1,1,12.466877,4,638.552,-489.94006,109.12894,Not in Vehicle,0.0
2845,-1492.2153,390.49924,98.86157,1,0,0.0,3,0,628842,0xA46327C1,1,29.389032,3,-1511.0895,413.2009,93.403496,Not in Vehicle,0.0
8549,-1893.2921,-1714.5315,135.09265,0,0,0.0,4,0,628824,0xDFFE7978,1,7.343033,1,-1887.043,-1711.7056,132.46921,Not in Vehicle,0.0
5412,836.7477,-533.967,110.55268,1,0,0.0,3,0,628824,0x6BF561D1,1,10.729781,2,833.8923,-523.8488,108.413246,Not in Vehicle,0.0
1855,-1110.96,549.7299,124.984375,0,0,0.0,3,0,1068245,0x6BF561D1,1,12.381823,1,-1110.142,537.7886,121.81503,Not in Vehicle,0.0
1113,-196.89098,601.8186,119.54568,1,0,0.0,3,0,628841,0x6BF561D1,1,10.571631,1,-187.61667,599.11725,115.25041,Not in Vehicle,0.0
7128,-1383.5256,221.01526,9.25999,1,0,0.0,3,0,628842,0x8B6C0CD4,1,21.15767,4,-1378.4264,241.70029,6.248024,Not in Vehicle,0.0
3383,445.74863,253.36113,131.72862,0,0,0.0,3,0,1046727,0x6BF561D1,1,8.597653,1,438.00424,256.15753,129.25447,Not in Vehicle,0.0
4382,639.3616,-491.3677,112.23277,1,0,0.0,3,0,628841,0x6BF561D1,1,8.340342,3,632.07513,-490.19635,108.54273,Not in Vehicle,0.0
8914,288.33026,-283.43478,106.006905,0,0,0.0,3,0,1072123,0x6BF561D1,1,13.629555,1,275.22058,-280.3216,103.95437,Not in Vehicle,0.0
2575,-1474.9785,-605.3655,107.13493,0,0,0.0,3,0,628841,0x6BF561D1,1,11.728874,3,-1485.8337,-601.72614,104.81746,Not in Vehicle,0.0
3316,652.2421,-472.57336,111.07997,0,0,0.0,3,0,628841,0x6BF561D1,1,10.220586,3,648.4575,-481.39996,108.12758,Not in Vehicle,0.0
4122,413.51978,221.29385,107.19756,0,0,0.0,3,0,1149869,0xFC6A70F8,1,14.048434,1,410.70795,243.09296,104.39553,Not in Vehicle,0.0
3604,-254.23317,158.08887,129.59715,0,0,0.0,3,0,1071245,0x6BF561D1,1,30.803377,1,-273.10754,181.05115,121.51424,Not in Vehicle,0.0
1418,-349.6949,1399.2444,104.92478,0,0,0.0,3,0,1071250,0x6BF561D1,1,8.839773,1,-356.48074,1393.8871,101.449066,Not in Vehicle,0.0
484,-281.20706,439.876,121.23617,1,0,0.0,3,0,1046713,0x6BF561D1,1,24.21831,2,-305.09406,436.6134,118.931465,Not in Vehicle,0.0
1184,-1069.2589,546.4024,107.44418,1,0,0.0,3,0,525019,0xB2B12B51,1,3.59565,1,-1070.4707,548.5895,110.053055,Not in Vehicle,0.0
5463,668.8822,-480.3295,112.34089,0,0,0.0,3,0,628841,0x6BF561D1,1,7.153375,3,669.43866,-486.31848,108.17703,Not in Vehicle,0.0
1095,-428.09113,156.5866,103.36544,0,0,0.0,3,0,1068245,0x6BF561D1,1,8.077128,1,-424.67838,163.14851,100.119965,Not in Vehicle,0.0
660,664.79736,-1449.5382,114.69508,0,0,0.0,3,0,1072123,0xB2B12B51,1,7.173902,1,659.6619,-1453.4412,111.55496,Not in Vehicle,0.0
6922,-1372.7312,225.18658,8.654524,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,30.023905,3,-1380.0016,254.41975,6.245042,Not in Vehicle,0.0
1083,-411.1018,198.28114,100.44957,0,0,0.0,3,0,1068245,0xA7BB43AA,1,3.20023,1,-410.33746,195.20596,100.00177,Not in Vehicle,0.0
5784,625.62726,-496.7081,110.84196,0,0,0.0,3,0,628841,0x6BF561D1,1,7.479958,1,624.5041,-489.82257,108.14348,Not in Vehicle,0.0
5251,311.40338,194.11574,109.99605,1,0,0.0,5,0,1068245,0x12FA11A9,1,11.796772,3,323.9264,196.16583,103.99766,Not in Vehicle,0.0
733,-640.16437,-98.90949,105.7782,0,0,0.0,3,0,628824,0x6BF561D1,1,11.137849,3,-632.3103,-103.748924,102.53477,Not in Vehicle,0.0
1417,-351.01297,1400.8087,102.37177,0,0,0.0,3,0,1071250,0x6BF561D1,1,6.681395,3,-355.70145,1395.0831,101.45042,Not in Vehicle,0.0
4705,632.8867,-477.90356,111.51533,0,0,0.0,3,0,628841,0x6BF561D1,1,9.344428,3,631.4387,-485.71698,108.76146,Not in Vehicle,0.0
1900,-278.80783,434.9294,123.0371,1,0,0.0,3,0,628824,0x6BF561D1,1,9.4457,5,-285.68066,435.37555,117.110504,Not in Vehicle,0.0
1497,-335.67215,1373.8425,104.4284,1,0,0.0,3,0,1066495,0x6BF561D1,1,9.772742,1,-341.13797,1381.2406,101.12691,Not in Vehicle,0.0
1066,687.45984,-1441.2688,114.94069,1,0,0.0,3,0,1071248,0xB2B12B51,1,23.767176,1,687.9591,-1464.9513,112.9978,Not in Vehicle,0.0
9788,836.5691,-526.5478,108.94426,0,0,0.0,3,0,1047189,0xFC6A70F8,1,3.834055,2,833.83215,-523.9148,108.42271,Not in Vehicle,0.0
4258,-1530.7682,-255.30789,155.68579,1,0,0.0,3,0,525027,0x6BF561D1,1,20.983665,2,-1531.9519,-234.71478,159.51553,Not in Vehicle,0.0
5189,-1485.2996,-598.1644,17.060888,0,0,0.0,3,0,1047189,0xF487EE76,1,24.01078,1,-1507.8699,-588.2672,15.278723,Not in Vehicle,0.0
1846,-224.42455,1149.763,106.494194,0,0,0.0,3,0,628824,0x6BF561D1,1,6.575088,1,-219.39136,1147.6051,102.84906,Not in Vehicle,0.0
4556,647.21344,-479.85614,110.80188,0,0,0.0,3,0,628841,0x6BF561D1,1,8.260433,3,641.59247,-485.33823,109.078064,Not in Vehicle,0.0
187,848.1379,-539.5591,112.81756,1,0,0.0,3,0,628841,0xFC6A70F8,1,21.677912,2,833.98096,-523.74097,108.41835,Not in Vehicle,0.0
8355,-1450.3772,183.67668,13.447136,1,0,0.0,3,0,1075142,0x8B6C0CD4,1,27.870436,1,-1447.7834,210.936,11.070523,Not in Vehicle,0.0
9402,634.7317,-490.99725,112.12787,0,0,0.0,3,0,628841,0x6BF561D1,1,10.733052,4,632.6985,-481.10736,108.76074,Not in Vehicle,0.0
4947,837.23145,-531.9197,109.2702,1,0,0.0,3,0,628824,0x6BF561D1,1,9.111962,2,834.3479,-523.31775,108.42069,Not in Vehicle,0.0
3852,-273.189,436.00305,125.109146,0,0,0.0,3,0,1075121,0x6BF561D1,1,11.640117,1,-264.5918,428.15598,125.046715,Not in Vehicle,0.0
9854,-2194.8247,-105.83124,107.68445,0,0,0.0,3,0,1071250,0x6BF561D1,1,6.993423,1,-2201.3508,-108.146454,106.78964,Not in Vehicle,0.0
9098,70.410255,-210.11523,104.34369,0,0,0.0,3,0,1068245,0x6BF561D1,1,23.43692,1,80.56405,-189.34921,100.4756,Not in Vehicle,0.0
6433,179.2876,-447.89893,131.08635,0,0,0.0,3,0,1071245,0x6BF561D1,1,13.479142,1,166.92677,-453.05118,129.55286,Not in Vehicle,0.0
3908,-304.42767,431.33948,121.00628,1,0,0.0,3,0,1047189,0x6BF561D1,1,3.690504,3,-307.33853,432.3181,118.97139,Not in Vehicle,0.0
2093,-284.20636,457.8694,106.004364,0,0,0.0,3,0,1087636,0xB2B12B51,1,6.953709,1,-290.95282,457.94147,104.32087,Not in Vehicle,0.0
4380,628.43555,-482.6818,112.89931,0,0,0.0,3,0,628841,0xB2B12B51,1,9.243999,3,634.6466,-487.66483,109.56205,Not in Vehicle,0.0
1397,671.66327,-467.66837,108.58315,0,0,0.0,3,0,1075121,0xB2B12B51,1,1.645075,1,670.1477,-467.35907,108.02309,Not in Vehicle,0.0
6554,-1431.0364,230.41322,15.071277,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,21.912235,1,-1412.7865,240.42955,12.126945,Not in Vehicle,0.0
8666,-955.7848,501.03262,97.38794,0,0,0.0,3,0,1075121,0x2C307430,1,7.506489,3,-956.93396,509.21344,96.96397,Not in Vehicle,0.0
3866,-271.49808,163.4154,118.96177,0,1,0.0,3,0,628841,0xB2B12B51,1,4.830787,3,-272.2768,168.54292,116.62569,Not in Vehicle,0.0
4573,636.75354,-490.6196,111.67608,1,0,0.0,3,0,628841,0x6BF561D1,1,5.099319,3,634.264,-488.5144,109.56454,Not in Vehicle,0.0
9942,480.05582,1726.1332,117.521065,0,0,0.0,3,0,1068245,0x6BF561D1,1,7.456829,3,480.4796,1733.1205,115.57343,Not in Vehicle,0.0
7825,-961.0912,491.78625,99.189156,0,0,0.0,3,0,1075068,0x6BF561D1,1,15.806899,1,-974.042,482.94647,97.189224,Not in Vehicle,0.0
3168,-1350.6115,-1406.1982,106.531006,1,0,0.0,3,0,628841,0xFC6A70F8,1,6.035893,2,-1344.6038,-1406.097,105.947655,Not in Vehicle,0.0
9784,836.34155,-531.99817,114.86328,0,0,0.0,3,0,628824,0x6BF561D1,1,10.776919,2,834.0335,-523.6718,108.42253,Not in Vehicle,0.0
53,608.99493,384.8171,117.19807,1,0,0.0,3,0,628841,0x6BF561D1,1,9.896468,1,600.22925,388.4433,114.27504,Not in Vehicle,0.0
4036,-1527.7727,-227.81862,159.94135,0,0,0.0,3,0,1071245,0xB2B12B51,1,5.385724,1,-1529.6533,-223.9611,156.68729,Not in Vehicle,0.0
7465,941.6028,-1135.6156,122.103035,0,0,0.0,3,0,1046713,0xA7BB43AA,1,29.694399,1,916.41724,-1149.2129,114.193596,Not in Vehicle,0.0
9189,486.65387,1733.6753,125.70486,1,0,0.0,3,0,1066495,0x2F7B991A,1,17.213392,4,477.13828,1722.8103,115.62749,Not in Vehicle,0.0
6077,-1098.7451,543.02997,124.58685,0,0,0.0,3,0,1075114,0x6BF561D1,1,14.27297,1,-1112.7037,544.2429,121.86593,Not in Vehicle,0.0
6537,-1450.5662,181.96815,13.345292,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,29.012695,1,-1449.1746,210.85803,11.070443,Not in Vehicle,0.0
9772,-1320.5033,-901.36725,107.78442,0,0,0.0,3,0,1046713,0x6BF561D1,1,8.710968,3,-1312.0027,-898.5907,107.300354,Not in Vehicle,0.0
6818,646.36255,-489.3923,112.44029,1,0,0.0,3,0,628841,0x6BF561D1,1,8.175257,1,640.2323,-484.80838,109.56414,Not in Vehicle,0.0
1673,-697.54803,721.08014,92.07619,0,0,0.0,3,0,1075121,0x6BF561D1,1,13.437105,1,-710.45245,722.7094,88.70311,Not in Vehicle,0.0
6619,-1521.539,206.46555,7.948365,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,30.222157,4,-1495.1134,190.76915,10.133339,Not in Vehicle,0.0
563,600.7447,383.47717,113.01288,1,0,0.0,3,0,1068245,0xFC6A70F8,1,9.11825,2,591.6899,382.70245,112.262505,Not in Vehicle,0.0
8745,482.91678,335.8632,108.097885,0,0,0.0,3,0,628824,0x6BF561D1,1,15.860481,4,472.0449,325.74445,105.00006,Not in Vehicle,0.0
3965,-1509.1371,-602.19666,23.267729,0,0,0.0,3,0,1066492,0x6BF561D1,1,13.612467,3,-1499.864,-599.6346,14.123053,Not in Vehicle,0.0
2386,-1229.3789,-1239.2578,111.079056,0,0,0.0,3,0,628841,0x6BF561D1,1,6.636626,1,-1227.2881,-1245.1196,108.77419,Not in Vehicle,0.0
5240,-1536.5961,-216.62067,159.90323,0,0,0.0,3,0,1075142,0x6BF561D1,1,8.892655,3,-1539.2368,-224.6757,157.00539,Not in Vehicle,0.0
9737,29.057903,1153.4275,107.70465,0,0,0.0,3,0,628841,0x6BF561D1,1,6.501469,10,22.06337,1156.4163,105.1381,BRAWLER_MIL_Arm_Patrol,0.0
9354,632.5522,-483.06573,110.62123,1,0,0.0,3,0,628841,0xB2B12B51,1,6.247184,1,636.4582,-478.68756,108.476,Not in Vehicle,0.0
1056,652.924,-469.24075,111.48647,0,0,0.0,3,0,1087636,0x6BF561D1,1,6.978069,4,657.7526,-473.35794,108.0225,Not in Vehicle,0.0
5949,661.20197,-673.93256,112.7305,0,0,0.0,3,0,1066495,0x6BF561D1,1,10.703635,1,651.56366,-677.5823,109.84079,Not in Vehicle,0.0
