fact_playerkill.appid,fact_playerkill.spaceid,fact_playerkill.sessionid,fact_playerkill.playersessionid,fact_playerkill.profileid,fact_playerkill.totalplaytime,fact_playerkill.userid,fact_playerkill.clientip,fact_playerkill.countrycode,fact_playerkill.absoluteplaytime,fact_playerkill.relativeplaytime,fact_playerkill.createddate,fact_playerkill.eventid,fact_playerkill.environment,fact_playerkill.installmentname,fact_playerkill.release,fact_playerkill.app_name,fact_playerkill.spacename,fact_playerkill.country,fact_playerkill.business_region,fact_playerkill.geo_continent,fact_playerkill.subcontinent,fact_playerkill.region,fact_playerkill.access_contextid,fact_playerkill.access_contextname,fact_playerkill.combat_contextid,fact_playerkill.combat_contextname,fact_playerkill.gamemode_contextid,fact_playerkill.gamemode_contextname,fact_playerkill.keylocation_contextid,fact_playerkill.keylocation_contextname,fact_playerkill.lotd_contextid,fact_playerkill.lotd_contextname,fact_playerkill.match_contextid,fact_playerkill.match_contextname,fact_playerkill.matchmaking_contextid,fact_playerkill.matchmaking_contextname,fact_playerkill.missiontrack_contextid,fact_playerkill.missiontrack_contextname,fact_playerkill.opswap_contextid,fact_playerkill.opswap_contextname,fact_playerkill.playernav_contextid,fact_playerkill.playernav_contextname,fact_playerkill.playgo_contextid,fact_playerkill.playgo_contextname,fact_playerkill.raidboss1_contextid,fact_playerkill.raidboss1_contextname,fact_playerkill.recruitment_contextid,fact_playerkill.recruitment_contextname,fact_playerkill.remote_contextid,fact_playerkill.remote_contextname,fact_playerkill.savegame_contextid,fact_playerkill.savegame_contextname,fact_playerkill.unknown_contextid,fact_playerkill.unknown_contextname,fact_playerkill.ai_positionx,fact_playerkill.ai_positiony,fact_playerkill.ai_positionz,fact_playerkill.combatheadshot,fact_playerkill.combatlegshot,fact_playerkill.combattakedown,fact_playerkill.combattargettype,fact_playerkill.combattypeofkill,fact_playerkill.combattypeofkillname,fact_playerkill.combatweaponused,fact_playerkill.combatweaponusedname,fact_playerkill.contexts,fact_playerkill.copfelony,fact_playerkill.crimfelony,fact_playerkill.enemyarch,fact_playerkill.enemyarchdescription,fact_playerkill.enemylvl,fact_playerkill.factionid,fact_playerkill.isltl,fact_playerkill.issampled,fact_playerkill.killdist,fact_playerkill.offline,fact_playerkill.playerheatlevel,fact_playerkill.playermovetype,fact_playerkill.playerpositionx,fact_playerkill.playerpositiony,fact_playerkill.playerpositionz,fact_playerkill.playervehicletype,fact_playerkill.powerlevel,fact_playerkill.serverdate,fact_playerkill.takedownstate,fact_playerkill.p_dateid
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,3349,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,195.88.182.11,RO,3350,3350,2020-12-02 08:37:41.116,7a76dff7-f19c-4d15-a712-fc6c632fbcc7_2757,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,48,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,49,Sandbox,NULL,NULL,NULL,NULL,84,0xC834DD877948D23A,85,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.38978,-56.303623,99.65608,1,0,NA,5,0,Bullet,0,NULL,"[15,48,49,84,85]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,5,110.43335,-59.449986,99.13768,Not in Vehicle,NULL,2020-12-02 08:37:54.339,NA,20201202
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,3363,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,195.88.182.11,RO,3364,3364,2020-12-02 08:37:54.401,7a76dff7-f19c-4d15-a712-fc6c632fbcc7_2769,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,48,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,49,Sandbox,NULL,NULL,NULL,NULL,84,0xC834DD877948D23A,85,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.42536,-3.704327,99.58158,1,0,NA,5,0,Bullet,0,NULL,"[15,48,49,84,85]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,0,121.57022,-5.115922,99.095924,Not in Vehicle,NULL,2020-12-02 08:38:08.465,NA,20201202
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,3452,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,195.88.182.11,RO,3452,3452,2020-12-02 08:39:22.282,7a76dff7-f19c-4d15-a712-fc6c632fbcc7_2846,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,48,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,49,Sandbox,NULL,NULL,NULL,NULL,84,0xC834DD877948D23A,85,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,141.93387,221.97098,104.66199,1,0,NA,5,0,Bullet,0,NULL,"[15,48,49,84,85]",0,0,0xDA7E7AFE,FlyingDrone.Delivery,NULL,0,1,False,0.0,False,0,0,140.8152,221.02162,104.2261,Not in Vehicle,NULL,2020-12-02 08:39:40.736,NA,20201202
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,3430,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,195.88.182.11,RO,3430,3430,2020-12-02 08:39:01.119,7a76dff7-f19c-4d15-a712-fc6c632fbcc7_2829,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,48,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,49,Sandbox,NULL,NULL,NULL,NULL,84,0xC834DD877948D23A,85,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,150.21071,220.61552,104.651726,1,0,NA,5,0,Bullet,0,NULL,"[15,48,49,84,85]",0,0,0xDA7E7AFE,FlyingDrone.Delivery,NULL,0,1,False,0.0,False,0,0,149.45573,218.91608,104.14742,Not in Vehicle,NULL,2020-12-02 08:39:09.839,NA,20201202
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,3215,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,195.88.182.11,RO,3215,3215,2020-12-02 08:35:25.582,7a76dff7-f19c-4d15-a712-fc6c632fbcc7_2645,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,48,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,49,Sandbox,NULL,NULL,NULL,NULL,84,0xC834DD877948D23A,85,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,174.03065,-173.36937,102.966675,1,0,NA,5,0,Bullet,0,NULL,"[15,48,49,84,85]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,0,173.00822,-173.89708,102.23784,Not in Vehicle,NULL,2020-12-02 08:35:33.035,NA,20201202
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,3309,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,195.88.182.11,RO,3309,3309,2020-12-02 08:37:01.111,7a76dff7-f19c-4d15-a712-fc6c632fbcc7_2721,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,48,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,49,Sandbox,NULL,NULL,NULL,NULL,84,0xC834DD877948D23A,85,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.2301,-207.26883,99.46152,1,0,NA,3,0,Bullet,0,NULL,"[15,48,49,84,85]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,0,83.973526,-206.47679,99.015945,Not in Vehicle,NULL,2020-12-02 08:37:05.837,NA,20201202
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,3400,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,195.88.182.11,RO,3400,3400,2020-12-02 08:38:31.105,7a76dff7-f19c-4d15-a712-fc6c632fbcc7_2802,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,48,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,49,Sandbox,NULL,NULL,NULL,NULL,84,0xC834DD877948D23A,85,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,160.47343,142.97058,104.28515,1,0,NA,5,0,Bullet,0,NULL,"[15,48,49,84,85]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,0,159.57085,142.16127,103.479675,Not in Vehicle,NULL,2020-12-02 08:38:39.252,NA,20201202
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,3465,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,195.88.182.11,RO,3465,3465,2020-12-02 08:39:36.629,7a76dff7-f19c-4d15-a712-fc6c632fbcc7_2855,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,48,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,49,Sandbox,NULL,NULL,NULL,NULL,84,0xC834DD877948D23A,85,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,142.87633,198.54247,105.04615,1,0,NA,5,0,Bullet,0,NULL,"[15,48,49,84,85]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,0,143.8969,199.1092,104.20619,Not in Vehicle,NULL,2020-12-02 08:39:40.736,NA,20201202
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,3238,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,195.88.182.11,RO,3238,3238,2020-12-02 08:35:50.005,7a76dff7-f19c-4d15-a712-fc6c632fbcc7_2662,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,48,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,49,Sandbox,NULL,NULL,NULL,NULL,84,0xC834DD877948D23A,85,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131.64516,-217.05449,102.72264,1,0,NA,5,0,Bullet,0,NULL,"[15,48,49,84,85]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,0,133.19044,-215.09827,102.304565,Not in Vehicle,NULL,2020-12-02 08:36:03.758,NA,20201202
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,3289,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,195.88.182.11,RO,3289,3289,2020-12-02 08:36:40.023,7a76dff7-f19c-4d15-a712-fc6c632fbcc7_2698,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,48,Online_InGameMultiplePlayers,86,Golden Jubilee Bridge,NULL,NULL,49,Sandbox,NULL,NULL,NULL,NULL,84,0xC834DD877948D23A,85,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.583363,-215.2333,99.69524,1,0,NA,5,0,Bullet,0,NULL,"[15,48,49,84,85,86]",0,0,0xDA7E7AFE,FlyingDrone.Delivery,NULL,0,1,False,0.0,False,0,0,53.23915,-215.43446,98.9638,Not in Vehicle,NULL,2020-12-02 08:36:54.975,NA,20201202
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,3299,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,195.88.182.11,RO,3299,3299,2020-12-02 08:36:50.075,7a76dff7-f19c-4d15-a712-fc6c632fbcc7_2709,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,48,Online_InGameMultiplePlayers,86,Golden Jubilee Bridge,NULL,NULL,49,Sandbox,NULL,NULL,NULL,NULL,84,0xC834DD877948D23A,85,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53.779613,-216.67139,99.39748,1,0,NA,5,0,Bullet,0,NULL,"[15,48,49,84,85,86]",0,0,0xDA7E7AFE,FlyingDrone.Delivery,NULL,0,1,False,0.0,False,0,0,55.012054,-214.84601,98.9727,Not in Vehicle,NULL,2020-12-02 08:36:54.975,NA,20201202
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,17258,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,195.88.182.11,RO,17258,17258,2020-12-02 14:05:50.011,7a76dff7-f19c-4d15-a712-fc6c632fbcc7_15455,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,398,Online_InGameMultiplePlayers,432,Quarantine Zone,NULL,NULL,399,Raid,NULL,NULL,430,RDS_120,384,0xC834DDA908C8AAE0,437,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1646.567,-1278.6261,109.66228,0,0,NA,3,0,Bullet,0,NULL,"[15,384,398,399,430,432,437]",0,0,0x4FE9FE79,WD3_AI_Drones.Authority.CT_Drone.Raid_Gorgon_Drone,NULL,15,1,False,0.0,False,0,1,-1736.1636,-1114.5059,103.95909,Not in Vehicle,NULL,2020-12-02 14:05:55.743,NA,20201202
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,17258,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,195.88.182.11,RO,17258,17258,2020-12-02 14:05:49.977,7a76dff7-f19c-4d15-a712-fc6c632fbcc7_15451,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,398,Online_InGameMultiplePlayers,432,Quarantine Zone,NULL,NULL,399,Raid,NULL,NULL,430,RDS_120,384,0xC834DDA908C8AAE0,437,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1615.3152,-1177.0444,108.64228,0,0,NA,3,0,Bullet,0,NULL,"[15,384,398,399,430,432,437]",0,0,0x4FE9FE79,WD3_AI_Drones.Authority.CT_Drone.Raid_Gorgon_Drone,NULL,15,1,False,0.0,False,0,1,-1736.1636,-1114.5059,103.95909,Not in Vehicle,NULL,2020-12-02 14:05:55.743,NA,20201202
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,7a76dff7-f19c-4d15-a712-fc6c632fbcc7,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,17258,d0337ee1-3004-4bb4-b46e-ae948bd6f8df,195.88.182.11,RO,17258,17258,2020-12-02 14:05:49.977,7a76dff7-f19c-4d15-a712-fc6c632fbcc7_15453,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,398,Online_InGameMultiplePlayers,432,Quarantine Zone,NULL,NULL,399,Raid,NULL,NULL,430,RDS_120,384,0xC834DDA908C8AAE0,437,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1665.2134,-1093.3564,109.85033,0,0,NA,3,0,Bullet,0,NULL,"[15,384,398,399,430,432,437]",0,0,0x4FE9FE79,WD3_AI_Drones.Authority.CT_Drone.Raid_Gorgon_Drone,NULL,15,1,False,0.0,False,0,1,-1736.1636,-1114.5059,103.95909,Not in Vehicle,NULL,2020-12-02 14:05:55.743,NA,20201202
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,f6fc2d5a-675d-49ce-8d1d-2fbb32e80775,f6fc2d5a-675d-49ce-8d1d-2fbb32e80775,9bd59682-fdf1-4cc0-981d-f714c6fdc75f,34979,9bd59682-fdf1-4cc0-981d-f714c6fdc75f,213.242.117.250,PL,34979,1399,2020-12-02 08:39:28.898,f6fc2d5a-675d-49ce-8d1d-2fbb32e80775_1072,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,20,Combat,2,InGameAlone,15,Carcani Medical,NULL,NULL,NULL,NULL,NULL,NULL,6,OPL_011,8,0xEE91D2837FAE9E82,19,OnFoot,7,Gamestart,NULL,NULL,NULL,NULL,NULL,NULL,1,SavedGame,NULL,NULL,644.9908,-1467.178,114.2577,1,0,NA,3,0,Bullet,0,NULL,"[1,2,6,7,8,15,19,20]",0,0,0xB2B12B51,WD3_AI_Drones.Authority.Riot_Drone.T1_Riot,NULL,15,1,False,0.0,False,0,4,650.01013,-1467.6211,111.55005,Not in Vehicle,NULL,2020-12-02 08:39:36.944,NA,20201202
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,25029649-e78c-47de-acb8-7b360bd1ed55,25029649-e78c-47de-acb8-7b360bd1ed55,9bd59682-fdf1-4cc0-981d-f714c6fdc75f,5872,9bd59682-fdf1-4cc0-981d-f714c6fdc75f,213.242.117.250,PL,5872,3216,2020-12-02 13:08:09.969,25029649-e78c-47de-acb8-7b360bd1ed55_3028,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,56,Combat,2,InGameAlone,55,Furzton Tower Block,NULL,NULL,NULL,NULL,NULL,NULL,5,OPL_501,3,0xCA57A9FC8E8A5997,49,OnFoot,NULL,NULL,NULL,NULL,26,0xCAE1BEED170B0B8F,NULL,NULL,1,SavedGame,NULL,NULL,398.58823,-1398.0894,114.412254,1,0,NA,3,0,Bullet,0,NULL,"[1,2,3,5,26,49,55,56]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,3,16,398.68018,-1399.2982,113.95795,Not in Vehicle,NULL,2020-12-02 13:08:29.398,NA,20201202
f68d727b-beb9-485b-aa9f-7e9f67ad9905,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,b98b6f4f-c764-4dc6-a319-33966ee0199d,b98b6f4f-c764-4dc6-a319-33966ee0199d,b98c63a7-178e-4694-9f73-19a729225f92,7767,b98c63a7-178e-4694-9f73-19a729225f92,195.88.182.108,RO,7768,7768,2020-12-02 13:44:30.055,b98b6f4f-c764-4dc6-a319-33966ee0199d_5177,UAT,Orwell,PreLaunch,Orwell Scarlett RETAIL,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,92,Combat,74,Online_InGameMultiplePlayers,91,Uk Fibrecomm Centre,NULL,NULL,75,DirectAction,NULL,NULL,89,OCO_204,90,0xCA07EFC2054BE562,88,OnFoot,8,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-707.35284,690.64404,89.18812,0,0,NA,3,0,Bullet,0,NULL,"[8,74,75,88,89,90,91,92]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,0,-707.7238,691.8712,88.72838,Not in Vehicle,NULL,2020-12-02 13:44:33.161,NA,20201202
f68d727b-beb9-485b-aa9f-7e9f67ad9905,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,b98b6f4f-c764-4dc6-a319-33966ee0199d,b98b6f4f-c764-4dc6-a319-33966ee0199d,b98c63a7-178e-4694-9f73-19a729225f92,7704,b98c63a7-178e-4694-9f73-19a729225f92,195.88.182.108,RO,7704,7704,2020-12-02 13:43:26.647,b98b6f4f-c764-4dc6-a319-33966ee0199d_5101,UAT,Orwell,PreLaunch,Orwell Scarlett RETAIL,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,92,Combat,74,Online_InGameMultiplePlayers,91,Uk Fibrecomm Centre,NULL,NULL,75,DirectAction,NULL,NULL,89,OCO_204,90,0xCA07EFC2054BE562,88,OnFoot,8,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-696.1012,696.395,96.11488,0,0,NA,3,0,Bullet,0,NULL,"[8,74,75,88,89,90,91,92]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,5,-691.61194,700.1199,95.69132,Not in Vehicle,NULL,2020-12-02 13:43:32.466,NA,20201202
f68d727b-beb9-485b-aa9f-7e9f67ad9905,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7fd3a0c7-f938-4192-bd0a-c4535b0e510b,7fd3a0c7-f938-4192-bd0a-c4535b0e510b,15919958-c9d4-4e01-9514-9ccdf4f2fb2e,17690,15919958-c9d4-4e01-9514-9ccdf4f2fb2e,195.88.182.108,RO,17690,17690,2020-12-02 14:12:43.381,7fd3a0c7-f938-4192-bd0a-c4535b0e510b_13576,UAT,Orwell,PreLaunch,Orwell Scarlett RETAIL,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,317,Combat,245,Online_InGameMultiplePlayers,299,St. Thomas' Hospital,NULL,NULL,246,DirectAction,NULL,NULL,300,OCO_202,315,0xC96B6AC3C94989FB,318,OnFoot,31,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-271.85648,511.8515,100.19093,1,0,NA,3,0,Bullet,0,NULL,"[31,245,246,299,300,315,317,318]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,5,-266.21347,511.9863,99.76838,Not in Vehicle,NULL,2020-12-02 14:12:46.765,NA,20201202
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,ae446082-fa99-41b2-a1f0-40f1ba9826a5,f0f90e70-1c5b-4cad-bb78-e8cf6f23679d,b1ed8a39-d399-4627-a664-6444d3167ef3,1968,b1ed8a39-d399-4627-a664-6444d3167ef3,92.249.69.6,UA,1968,1957,2020-12-03 08:38:19.908,ae446082-fa99-41b2-a1f0-40f1ba9826a5_1709,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,63,Combat,36,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,37,Sandbox,NULL,NULL,NULL,NULL,60,0xD60400AB65160A0C,61,OnFoot,8,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,760.06274,230.58185,102.46884,1,0,NA,3,0,Bullet,0,NULL,"[8,36,37,60,61,63]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,2,0,760.8426,232.05836,101.99506,Not in Vehicle,NULL,2020-12-03 08:38:38.91,NA,20201203
